OrderID,OrderDate,Date,Month,Year,CustomerID,Region,Category,SubCategory,Product,Quantity,UnitPrice,Sales,Profit
2594,27-02-2023,27,2,2023,CUST112,North,Furniture,Chairs,Chair A,9,317,2853,263.29
2595,15-07-2023,15,7,2023,CUST375,West,OfficeSupplies,Art,Art B,1,96,96,9.35
2596,08-01-2023,8,1,2023,CUST300,West,Furniture,Chairs,Chair B,2,240,480,84.5
2597,10-03-2023,10,3,2023,CUST415,West,Furniture,Tables,Table B,9,238,2142,177.24
2598,06-05-2023,6,5,2023,CUST067,East,OfficeSupplies,Art,Art B,2,208,416,85.84
2599,04-07-2023,4,7,2023,CUST253,North,OfficeSupplies,Paper,Paper B,9,926,8334,1082.47
2600,03-01-2023,3,1,2023,CUST430,North,Technology,Laptops,Laptop A,4,541,2164,415.04
2601,19-08-2023,19,8,2023,CUST300,South,Technology,Phones,Phone B,3,315,945,57.52
2602,10-05-2023,10,5,2023,CUST445,East,OfficeSupplies,Paper,Paper A,6,813,4878,885.8
2603,31-01-2023,31,1,2023,CUST492,North,Furniture,Chairs,Chair B,2,356,712,106.34
2604,20-04-2023,20,4,2023,CUST069,North,OfficeSupplies,Binders,Binder A,8,687,5496,671.4
2605,11-06-2023,11,6,2023,CUST485,South,Furniture,Bookcases,Bookcase A,7,771,5397,660.1
2606,24-02-2023,24,2,2023,CUST323,East,Furniture,Chairs,Chair A,3,30,90,15.93
2607,22-02-2023,22,2,2023,CUST198,South,Furniture,Chairs,Chair B,1,814,814,173.16
2608,11-01-2023,11,1,2023,CUST359,South,Furniture,Bookcases,Bookcase B,2,990,1980,160.15
2609,10-04-2023,10,4,2023,CUST104,North,Technology,Accessories,Accessory A,4,562,2248,401.82
2610,30-06-2023,30,6,2023,CUST187,North,Technology,Laptops,Laptop A,2,495,990,195.24
2611,30-01-2023,30,1,2023,CUST264,West,Furniture,Tables,Table B,2,829,1658,400.93
2612,25-04-2023,25,4,2023,CUST276,East,OfficeSupplies,Binders,Binder A,8,285,2280,416.94
2613,27-11-2023,27,11,2023,CUST207,West,Technology,Laptops,Laptop B,8,215,1720,88.96
2614,09-02-2023,9,2,2023,CUST480,East,OfficeSupplies,Binders,Binder B,3,900,2700,242.8
2615,16-06-2023,16,6,2023,CUST188,North,Technology,Accessories,Accessory A,9,805,7245,1003.71
2616,07-04-2023,7,4,2023,CUST367,North,OfficeSupplies,Art,Art A,7,651,4557,764.15
2617,12-01-2023,12,1,2023,CUST072,East,OfficeSupplies,Binders,Binder B,5,110,550,96.58
2618,26-06-2023,26,6,2023,CUST282,South,OfficeSupplies,Binders,Binder A,5,538,2690,532.04
2619,10-06-2023,10,6,2023,CUST107,East,Technology,Laptops,Laptop A,7,869,6083,897.73
2620,30-08-2023,30,8,2023,CUST117,East,Technology,Accessories,Accessory B,7,933,6531,953.77
2621,29-08-2023,29,8,2023,CUST422,East,Furniture,Chairs,Chair A,2,373,746,166.95
2622,19-02-2023,19,2,2023,CUST166,North,Technology,Laptops,Laptop A,8,662,5296,885.74
2623,13-03-2023,13,3,2023,CUST476,North,OfficeSupplies,Paper,Paper A,1,763,763,71.37
2624,05-07-2023,5,7,2023,CUST070,West,Furniture,Bookcases,Bookcase B,6,250,1500,360.68
2625,20-05-2023,20,5,2023,CUST099,North,Technology,Accessories,Accessory B,6,567,3402,258.13
2626,14-04-2023,14,4,2023,CUST434,North,OfficeSupplies,Paper,Paper A,9,657,5913,838.11
2627,02-07-2023,2,7,2023,CUST251,North,Furniture,Chairs,Chair B,9,83,747,107.31
2628,26-09-2023,26,9,2023,CUST226,East,Furniture,Tables,Table B,3,190,570,76.26
2629,18-08-2023,18,8,2023,CUST131,West,Furniture,Bookcases,Bookcase A,8,447,3576,655.41
2630,11-07-2023,11,7,2023,CUST497,South,Furniture,Bookcases,Bookcase B,3,327,981,133.39
2631,25-11-2023,25,11,2023,CUST372,West,OfficeSupplies,Binders,Binder A,5,839,4195,415.69
2632,04-04-2023,4,4,2023,CUST452,West,OfficeSupplies,Art,Art A,5,133,665,122.81
2633,04-03-2023,4,3,2023,CUST029,North,Technology,Laptops,Laptop B,2,528,1056,69.41
2634,10-05-2023,10,5,2023,CUST293,South,Technology,Accessories,Accessory A,8,103,824,129.09
2635,19-05-2023,19,5,2023,CUST314,West,OfficeSupplies,Binders,Binder A,3,500,1500,159.39
2636,12-11-2023,12,11,2023,CUST351,East,Furniture,Chairs,Chair C,9,303,2727,336.03
2637,11-07-2023,11,7,2023,CUST160,West,Furniture,Bookcases,Bookcase A,3,774,2322,240.96
2638,18-11-2023,18,11,2023,CUST166,South,Technology,Laptops,Laptop A,3,236,708,56.16
2639,14-07-2023,14,7,2023,CUST334,South,Furniture,Chairs,Chair A,9,308,2772,163.47
2640,19-11-2023,19,11,2023,CUST346,North,Furniture,Bookcases,Bookcase B,2,397,794,138.75
2641,29-05-2023,29,5,2023,CUST249,South,Technology,Accessories,Accessory B,1,409,409,89.5
2642,17-07-2023,17,7,2023,CUST044,East,Furniture,Chairs,Chair C,4,544,2176,499.41
2643,07-05-2023,7,5,2023,CUST379,North,Furniture,Chairs,Chair C,8,510,4080,968.18
2644,17-03-2023,17,3,2023,CUST231,West,Furniture,Bookcases,Bookcase B,2,252,504,79.84
2645,03-08-2023,3,8,2023,CUST158,West,Technology,Phones,Phone A,5,397,1985,472.78
2646,10-03-2023,10,3,2023,CUST099,South,Technology,Phones,Phone A,1,966,966,152.16
2647,10-06-2023,10,6,2023,CUST423,East,OfficeSupplies,Paper,Paper A,5,119,595,144.03
2648,31-01-2023,31,1,2023,CUST011,West,Furniture,Chairs,Chair B,7,381,2667,140.83
2649,15-04-2023,15,4,2023,CUST027,South,Furniture,Bookcases,Bookcase A,3,6,18,3.3
2650,21-01-2023,21,1,2023,CUST058,West,OfficeSupplies,Paper,Paper B,5,696,3480,551.24
2651,15-12-2023,15,12,2023,CUST020,South,Furniture,Tables,Table B,6,664,3984,744.56
2652,01-05-2023,1,5,2023,CUST416,South,Furniture,Tables,Table A,6,685,4110,328.29
2653,13-08-2023,13,8,2023,CUST001,West,OfficeSupplies,Binders,Binder A,3,777,2331,523.26
2654,17-02-2023,17,2,2023,CUST409,West,Technology,Laptops,Laptop B,9,375,3375,602.82
2655,04-04-2023,4,4,2023,CUST261,East,Furniture,Chairs,Chair C,2,794,1588,163.96
2656,04-07-2023,4,7,2023,CUST175,North,Technology,Phones,Phone C,6,391,2346,409.28
2657,10-03-2023,10,3,2023,CUST472,North,Technology,Phones,Phone C,8,762,6096,1361.18
2658,04-08-2023,4,8,2023,CUST434,West,Furniture,Bookcases,Bookcase B,4,512,2048,436.23
2659,28-11-2023,28,11,2023,CUST205,East,Technology,Phones,Phone C,7,605,4235,295.8
2660,11-09-2023,11,9,2023,CUST216,North,OfficeSupplies,Binders,Binder B,9,502,4518,240.29
2661,27-06-2023,27,6,2023,CUST077,North,OfficeSupplies,Binders,Binder B,2,531,1062,102.74
2662,15-11-2023,15,11,2023,CUST325,East,Furniture,Tables,Table A,6,212,1272,245.16
2663,07-10-2023,7,10,2023,CUST466,West,OfficeSupplies,Binders,Binder B,1,150,150,33.5
2664,31-03-2023,31,3,2023,CUST453,West,Technology,Phones,Phone C,7,532,3724,522.32
2665,29-01-2023,29,1,2023,CUST151,East,OfficeSupplies,Art,Art A,5,786,3930,653.42
2666,16-10-2023,16,10,2023,CUST153,East,Furniture,Bookcases,Bookcase B,5,405,2025,293.44
2667,05-07-2023,5,7,2023,CUST398,North,Furniture,Tables,Table B,4,162,648,142.33
2668,25-12-2023,25,12,2023,CUST440,North,Technology,Laptops,Laptop B,2,667,1334,157.04
2669,16-10-2023,16,10,2023,CUST231,East,Technology,Phones,Phone C,8,534,4272,715.9
2670,08-07-2023,8,7,2023,CUST438,South,Furniture,Bookcases,Bookcase A,1,535,535,52.25
2671,30-04-2023,30,4,2023,CUST101,North,Technology,Laptops,Laptop A,2,600,1200,193.79
2672,26-11-2023,26,11,2023,CUST202,West,Technology,Accessories,Accessory B,8,857,6856,488.51
2673,06-08-2023,6,8,2023,CUST445,East,OfficeSupplies,Art,Art A,1,596,596,112
2674,15-08-2023,15,8,2023,CUST016,South,Furniture,Chairs,Chair C,8,528,4224,463.37
2675,21-01-2023,21,1,2023,CUST178,North,Furniture,Bookcases,Bookcase B,4,789,3156,274.22
2676,14-05-2023,14,5,2023,CUST472,West,OfficeSupplies,Binders,Binder B,4,669,2676,244.04
2677,02-04-2023,2,4,2023,CUST437,East,Technology,Phones,Phone C,6,263,1578,233.32
2678,13-04-2023,13,4,2023,CUST481,North,OfficeSupplies,Paper,Paper A,7,773,5411,1293.56
2679,28-10-2023,28,10,2023,CUST226,North,Furniture,Chairs,Chair C,9,914,8226,1535.51
2680,18-07-2023,18,7,2023,CUST302,South,Furniture,Chairs,Chair B,8,319,2552,589.98
2681,16-04-2023,16,4,2023,CUST224,North,OfficeSupplies,Binders,Binder A,1,914,914,135.83
2682,13-09-2023,13,9,2023,CUST442,South,OfficeSupplies,Art,Art A,8,113,904,150.66
2683,13-12-2023,13,12,2023,CUST025,North,Furniture,Tables,Table B,4,342,1368,103.21
2684,06-02-2023,6,2,2023,CUST282,West,Technology,Laptops,Laptop B,9,512,4608,648.41
2685,24-11-2023,24,11,2023,CUST404,North,OfficeSupplies,Binders,Binder B,6,878,5268,819.77
2686,22-02-2023,22,2,2023,CUST348,South,Furniture,Tables,Table B,3,239,717,179.17
2687,14-10-2023,14,10,2023,CUST433,North,Furniture,Tables,Table B,7,104,728,142.33
2688,15-01-2023,15,1,2023,CUST415,West,OfficeSupplies,Binders,Binder A,5,681,3405,685.3
2689,24-04-2023,24,4,2023,CUST107,South,OfficeSupplies,Art,Art B,2,88,176,12.4
2690,02-08-2023,2,8,2023,CUST306,East,Technology,Phones,Phone B,6,795,4770,1048.89
2691,27-11-2023,27,11,2023,CUST412,North,Furniture,Chairs,Chair A,8,710,5680,407.14
2692,19-05-2023,19,5,2023,CUST229,East,Technology,Phones,Phone B,2,443,886,61.18
2693,28-04-2023,28,4,2023,CUST202,West,OfficeSupplies,Paper,Paper A,3,909,2727,652.4
2694,10-07-2023,10,7,2023,CUST364,West,Technology,Accessories,Accessory B,3,697,2091,407.66
2695,16-03-2023,16,3,2023,CUST295,South,Furniture,Tables,Table B,9,25,225,44.8
2696,15-01-2023,15,1,2023,CUST211,West,Furniture,Bookcases,Bookcase A,6,153,918,74.32
2697,02-11-2023,2,11,2023,CUST151,West,Technology,Laptops,Laptop A,5,264,1320,82.28
2698,09-01-2023,9,1,2023,CUST121,East,OfficeSupplies,Art,Art A,3,423,1269,77.64
2699,26-05-2023,26,5,2023,CUST353,West,OfficeSupplies,Paper,Paper B,8,247,1976,209.19
2700,03-12-2023,3,12,2023,CUST043,North,OfficeSupplies,Paper,Paper A,2,522,1044,162.24
2701,08-03-2023,8,3,2023,CUST396,East,OfficeSupplies,Paper,Paper A,4,16,64,5.73
2702,15-09-2023,15,9,2023,CUST399,East,Technology,Laptops,Laptop B,7,929,6503,598.43
2703,15-05-2023,15,5,2023,CUST222,West,Technology,Accessories,Accessory A,1,420,420,87.19
2704,10-12-2023,10,12,2023,CUST262,South,OfficeSupplies,Art,Art A,2,860,1720,325.92
2705,07-10-2023,7,10,2023,CUST358,North,Technology,Laptops,Laptop B,2,684,1368,324.89
2706,22-07-2023,22,7,2023,CUST214,East,Furniture,Chairs,Chair B,6,28,168,16.58
2707,13-02-2023,13,2,2023,CUST332,East,OfficeSupplies,Art,Art A,9,367,3303,213.06
2708,18-07-2023,18,7,2023,CUST407,East,OfficeSupplies,Paper,Paper B,5,678,3390,523.22
2709,22-08-2023,22,8,2023,CUST163,West,Furniture,Tables,Table B,4,609,2436,573.27
2710,29-07-2023,29,7,2023,CUST206,South,Furniture,Chairs,Chair C,2,736,1472,88.68
2711,16-04-2023,16,4,2023,CUST118,East,Furniture,Bookcases,Bookcase A,5,460,2300,227.02
2712,10-04-2023,10,4,2023,CUST261,North,Furniture,Chairs,Chair A,1,309,309,32.01
2713,24-11-2023,24,11,2023,CUST103,North,Technology,Laptops,Laptop B,9,297,2673,560.5
2714,07-05-2023,7,5,2023,CUST424,South,Technology,Phones,Phone C,7,194,1358,170.91
2715,22-02-2023,22,2,2023,CUST242,South,Furniture,Chairs,Chair B,6,648,3888,249.15
2716,30-12-2023,30,12,2023,CUST112,South,OfficeSupplies,Art,Art B,9,11,99,14.72
2717,16-07-2023,16,7,2023,CUST323,East,OfficeSupplies,Art,Art B,4,599,2396,428.51
2718,26-12-2023,26,12,2023,CUST323,East,Furniture,Tables,Table B,7,779,5453,998.81
2719,17-10-2023,17,10,2023,CUST362,South,Furniture,Tables,Table B,3,62,186,27.91
2720,25-04-2023,25,4,2023,CUST210,South,OfficeSupplies,Paper,Paper B,9,820,7380,645.79
2721,08-10-2023,8,10,2023,CUST372,South,Technology,Laptops,Laptop A,9,407,3663,836.54
2722,01-12-2023,1,12,2023,CUST336,South,Furniture,Bookcases,Bookcase A,8,78,624,81.16
2723,27-05-2023,27,5,2023,CUST255,North,Furniture,Bookcases,Bookcase A,5,639,3195,694.14
2724,28-08-2023,28,8,2023,CUST394,West,OfficeSupplies,Binders,Binder A,3,802,2406,370.37
2725,23-12-2023,23,12,2023,CUST105,South,Furniture,Tables,Table A,2,463,926,213.54
2726,23-07-2023,23,7,2023,CUST310,South,Furniture,Bookcases,Bookcase A,6,623,3738,441.79
2727,09-08-2023,9,8,2023,CUST379,South,Technology,Laptops,Laptop B,2,717,1434,262.26
2728,15-12-2023,15,12,2023,CUST225,West,OfficeSupplies,Binders,Binder B,2,240,480,86.66
2729,23-12-2023,23,12,2023,CUST246,North,Furniture,Chairs,Chair A,1,627,627,137.87
2730,07-05-2023,7,5,2023,CUST104,North,Technology,Phones,Phone B,3,484,1452,293.94
2731,23-08-2023,23,8,2023,CUST500,North,OfficeSupplies,Paper,Paper B,1,514,514,84.17
2732,16-07-2023,16,7,2023,CUST273,East,Technology,Accessories,Accessory A,8,573,4584,307.26
2733,17-05-2023,17,5,2023,CUST376,East,Furniture,Bookcases,Bookcase A,7,423,2961,719.19
2734,06-11-2023,6,11,2023,CUST084,North,OfficeSupplies,Paper,Paper B,2,285,570,61.99
2735,09-07-2023,9,7,2023,CUST439,North,Technology,Accessories,Accessory A,8,998,7984,896.62
2736,19-05-2023,19,5,2023,CUST176,West,Technology,Laptops,Laptop B,8,811,6488,954.08
2737,18-02-2023,18,2,2023,CUST302,West,OfficeSupplies,Art,Art B,6,140,840,116.45
2738,07-08-2023,7,8,2023,CUST348,East,OfficeSupplies,Paper,Paper A,8,550,4400,682.83
2739,24-08-2023,24,8,2023,CUST383,West,OfficeSupplies,Binders,Binder B,1,165,165,25.55
2740,04-11-2023,4,11,2023,CUST374,North,Technology,Laptops,Laptop A,9,805,7245,1714.77
2741,24-07-2023,24,7,2023,CUST405,South,OfficeSupplies,Art,Art A,5,201,1005,56.14
2742,05-09-2023,5,9,2023,CUST115,East,Furniture,Tables,Table A,9,657,5913,941.05
2743,09-11-2023,9,11,2023,CUST239,West,OfficeSupplies,Art,Art A,8,526,4208,773.15
2744,21-08-2023,21,8,2023,CUST195,North,Furniture,Bookcases,Bookcase B,9,693,6237,358.71
2745,11-01-2023,11,1,2023,CUST446,West,Furniture,Bookcases,Bookcase A,6,168,1008,152.96
2746,06-08-2023,6,8,2023,CUST206,East,Furniture,Bookcases,Bookcase A,7,828,5796,484.82
2747,25-02-2023,25,2,2023,CUST118,South,Technology,Laptops,Laptop A,4,257,1028,110.26
2748,18-10-2023,18,10,2023,CUST333,South,Technology,Laptops,Laptop A,4,419,1676,296.8
2749,09-12-2023,9,12,2023,CUST196,West,Furniture,Chairs,Chair C,4,84,336,75.14
2750,27-11-2023,27,11,2023,CUST440,West,Furniture,Tables,Table B,1,574,574,110.18
2751,13-04-2023,13,4,2023,CUST396,South,OfficeSupplies,Art,Art A,7,644,4508,359.57
2752,19-08-2023,19,8,2023,CUST362,North,Furniture,Tables,Table B,8,461,3688,522.37
2753,29-11-2023,29,11,2023,CUST439,South,Technology,Accessories,Accessory B,7,296,2072,455.21
2754,25-05-2023,25,5,2023,CUST130,South,Furniture,Chairs,Chair B,2,288,576,121.05
2755,23-05-2023,23,5,2023,CUST223,South,Furniture,Tables,Table A,8,467,3736,231.71
2756,19-06-2023,19,6,2023,CUST140,West,Technology,Phones,Phone B,5,717,3585,317.41
2757,12-08-2023,12,8,2023,CUST368,West,Technology,Accessories,Accessory A,9,337,3033,587.25
2758,19-04-2023,19,4,2023,CUST031,East,OfficeSupplies,Paper,Paper B,5,244,1220,74.1
2759,06-11-2023,6,11,2023,CUST389,West,Furniture,Chairs,Chair A,9,375,3375,335.24
2760,23-11-2023,23,11,2023,CUST422,East,Technology,Laptops,Laptop B,3,66,198,39.31
2761,06-02-2023,6,2,2023,CUST119,South,Furniture,Bookcases,Bookcase A,2,602,1204,81.42
2762,21-02-2023,21,2,2023,CUST091,South,OfficeSupplies,Binders,Binder A,1,341,341,84.61
2763,26-08-2023,26,8,2023,CUST382,East,OfficeSupplies,Binders,Binder B,8,411,3288,768.57
2764,05-03-2023,5,3,2023,CUST123,West,Furniture,Bookcases,Bookcase B,2,24,48,11.62
2765,27-07-2023,27,7,2023,CUST019,South,Technology,Phones,Phone B,8,508,4064,222.38
2766,07-02-2023,7,2,2023,CUST181,East,Furniture,Tables,Table A,9,616,5544,330.18
2767,27-10-2023,27,10,2023,CUST444,South,Technology,Accessories,Accessory A,7,917,6419,482.22
2768,25-06-2023,25,6,2023,CUST396,East,Furniture,Chairs,Chair B,9,107,963,194.9
2769,12-08-2023,12,8,2023,CUST006,North,OfficeSupplies,Art,Art A,4,167,668,78.34
2770,01-07-2023,1,7,2023,CUST249,North,OfficeSupplies,Binders,Binder B,5,214,1070,136.37
2771,11-12-2023,11,12,2023,CUST096,West,Furniture,Chairs,Chair A,4,90,360,70.9
2772,03-07-2023,3,7,2023,CUST121,West,Furniture,Chairs,Chair B,5,608,3040,527.66
2773,13-05-2023,13,5,2023,CUST279,West,OfficeSupplies,Binders,Binder B,9,318,2862,215.3
2774,15-02-2023,15,2,2023,CUST278,North,Technology,Phones,Phone C,8,383,3064,555.7
2775,30-11-2023,30,11,2023,CUST039,West,OfficeSupplies,Paper,Paper B,5,694,3470,867.13
2776,14-04-2023,14,4,2023,CUST161,South,Technology,Accessories,Accessory A,6,944,5664,1235.99
2777,23-04-2023,23,4,2023,CUST318,North,Technology,Phones,Phone B,7,562,3934,669.26
2778,28-04-2023,28,4,2023,CUST473,West,Technology,Phones,Phone B,3,938,2814,526.33
2779,23-04-2023,23,4,2023,CUST044,West,Technology,Accessories,Accessory A,1,831,831,86.1
2780,06-12-2023,6,12,2023,CUST402,West,Technology,Phones,Phone C,1,232,232,45.3
2781,09-06-2023,9,6,2023,CUST394,North,Furniture,Bookcases,Bookcase A,6,842,5052,1231.62
2782,09-07-2023,9,7,2023,CUST175,East,OfficeSupplies,Paper,Paper B,2,361,722,125.92
2783,26-12-2023,26,12,2023,CUST438,North,Furniture,Chairs,Chair C,5,556,2780,468.43
2784,23-03-2023,23,3,2023,CUST181,East,Furniture,Tables,Table B,3,324,972,50.55
2785,19-09-2023,19,9,2023,CUST272,East,Technology,Phones,Phone A,8,244,1952,468.68
2786,20-06-2023,20,6,2023,CUST295,South,OfficeSupplies,Art,Art A,1,885,885,151.12
2787,18-05-2023,18,5,2023,CUST327,South,Furniture,Chairs,Chair C,7,133,931,118.92
2788,04-10-2023,4,10,2023,CUST293,South,Technology,Accessories,Accessory B,4,540,2160,285.69
2789,07-05-2023,7,5,2023,CUST234,West,OfficeSupplies,Paper,Paper A,1,609,609,54.95
2790,13-08-2023,13,8,2023,CUST455,North,OfficeSupplies,Binders,Binder A,8,15,120,6.86
2791,04-02-2023,4,2,2023,CUST447,West,Furniture,Tables,Table A,4,744,2976,481.88
2792,21-05-2023,21,5,2023,CUST023,West,Technology,Accessories,Accessory B,3,233,699,42.27
2793,21-03-2023,21,3,2023,CUST353,North,Furniture,Bookcases,Bookcase A,2,459,918,62.58
2794,08-05-2023,8,5,2023,CUST190,South,Furniture,Tables,Table A,2,363,726,178.71
2795,16-03-2023,16,3,2023,CUST034,West,Technology,Laptops,Laptop A,7,200,1400,129.3
2796,13-07-2023,13,7,2023,CUST016,South,OfficeSupplies,Paper,Paper A,7,593,4151,961.16
2797,04-05-2023,4,5,2023,CUST019,South,Technology,Phones,Phone A,7,618,4326,527.31
2798,17-08-2023,17,8,2023,CUST450,South,Furniture,Bookcases,Bookcase B,9,514,4626,338.17
2799,02-03-2023,2,3,2023,CUST026,West,Furniture,Bookcases,Bookcase A,7,619,4333,968.83
2800,29-12-2023,29,12,2023,CUST157,North,OfficeSupplies,Paper,Paper A,7,710,4970,851.83
2801,05-07-2023,5,7,2023,CUST326,South,OfficeSupplies,Art,Art A,1,829,829,201.83
2802,02-04-2023,2,4,2023,CUST286,South,Furniture,Chairs,Chair B,7,973,6811,457.86
2803,07-05-2023,7,5,2023,CUST193,East,Technology,Laptops,Laptop A,3,778,2334,184.12
2804,02-04-2023,2,4,2023,CUST139,East,OfficeSupplies,Art,Art B,1,453,453,69.93
2805,06-12-2023,6,12,2023,CUST449,South,OfficeSupplies,Art,Art A,4,711,2844,575.06
2806,25-07-2023,25,7,2023,CUST287,West,Technology,Accessories,Accessory B,1,443,443,22.29
2807,05-11-2023,5,11,2023,CUST145,East,Technology,Accessories,Accessory B,6,513,3078,267.06
2808,08-12-2023,8,12,2023,CUST389,East,OfficeSupplies,Paper,Paper B,4,680,2720,581.4
2809,29-05-2023,29,5,2023,CUST205,South,Technology,Laptops,Laptop B,6,489,2934,346.89
2810,03-06-2023,3,6,2023,CUST439,South,Furniture,Bookcases,Bookcase B,7,472,3304,464.11
2811,25-02-2023,25,2,2023,CUST228,South,Technology,Phones,Phone C,1,153,153,37.48
2812,26-08-2023,26,8,2023,CUST272,East,OfficeSupplies,Binders,Binder A,8,344,2752,344.68
2813,08-01-2023,8,1,2023,CUST344,East,Furniture,Chairs,Chair B,3,477,1431,261.05
2814,07-03-2023,7,3,2023,CUST079,South,Technology,Phones,Phone C,6,640,3840,577.4
2815,30-05-2023,30,5,2023,CUST046,East,Furniture,Bookcases,Bookcase A,1,95,95,18.41
2816,06-08-2023,6,8,2023,CUST077,West,OfficeSupplies,Binders,Binder B,9,388,3492,298.37
2817,19-11-2023,19,11,2023,CUST239,North,OfficeSupplies,Art,Art A,3,323,969,142.03
2818,17-02-2023,17,2,2023,CUST191,West,OfficeSupplies,Binders,Binder A,1,812,812,127.24
2819,26-02-2023,26,2,2023,CUST343,North,Technology,Phones,Phone C,4,452,1808,382.25
2820,01-05-2023,1,5,2023,CUST226,West,Technology,Accessories,Accessory B,6,360,2160,512.6
2821,12-02-2023,12,2,2023,CUST375,North,Technology,Phones,Phone B,7,159,1113,225.74
2822,25-08-2023,25,8,2023,CUST293,South,Furniture,Tables,Table B,6,325,1950,137.22
2823,22-01-2023,22,1,2023,CUST361,North,Furniture,Tables,Table B,8,669,5352,665.01
2824,12-12-2023,12,12,2023,CUST456,West,Furniture,Chairs,Chair B,3,732,2196,159.53
2825,10-09-2023,10,9,2023,CUST454,North,Furniture,Bookcases,Bookcase A,6,743,4458,705.1
2826,12-11-2023,12,11,2023,CUST302,South,OfficeSupplies,Art,Art B,4,958,3832,810.72
2827,24-09-2023,24,9,2023,CUST268,West,Furniture,Chairs,Chair A,2,555,1110,152.76
2828,19-10-2023,19,10,2023,CUST052,North,Furniture,Tables,Table A,1,145,145,22.47
2829,10-11-2023,10,11,2023,CUST184,East,OfficeSupplies,Binders,Binder B,8,717,5736,1327.16
2830,07-11-2023,7,11,2023,CUST253,West,Furniture,Bookcases,Bookcase B,9,782,7038,985.04
2831,18-08-2023,18,8,2023,CUST271,West,Technology,Phones,Phone B,3,815,2445,364.11
2832,19-11-2023,19,11,2023,CUST056,North,Technology,Accessories,Accessory B,4,608,2432,557.54
2833,30-10-2023,30,10,2023,CUST057,West,Furniture,Tables,Table A,2,75,150,13.44
2834,23-03-2023,23,3,2023,CUST372,South,Furniture,Chairs,Chair A,9,604,5436,738.12
2835,25-03-2023,25,3,2023,CUST482,East,OfficeSupplies,Paper,Paper B,7,938,6566,414.42
2836,13-05-2023,13,5,2023,CUST395,East,Technology,Accessories,Accessory A,1,294,294,35.81
2837,01-08-2023,1,8,2023,CUST148,South,Technology,Accessories,Accessory B,7,153,1071,215.65
2838,05-10-2023,5,10,2023,CUST404,East,OfficeSupplies,Art,Art B,2,645,1290,98.12
2839,19-12-2023,19,12,2023,CUST280,South,OfficeSupplies,Art,Art A,4,457,1828,106.63
2840,17-12-2023,17,12,2023,CUST311,South,Furniture,Bookcases,Bookcase B,8,721,5768,580.49
2841,26-01-2023,26,1,2023,CUST194,West,Technology,Phones,Phone B,6,754,4524,1018.59
2842,16-03-2023,16,3,2023,CUST435,North,Furniture,Bookcases,Bookcase A,3,815,2445,375.07
2843,03-12-2023,3,12,2023,CUST186,East,Furniture,Bookcases,Bookcase A,6,299,1794,196.4
2844,12-10-2023,12,10,2023,CUST427,East,OfficeSupplies,Art,Art B,3,142,426,88.62
2845,23-07-2023,23,7,2023,CUST431,West,Furniture,Chairs,Chair A,3,389,1167,141.33
2846,02-05-2023,2,5,2023,CUST106,West,Technology,Phones,Phone B,2,853,1706,280.2
2847,19-08-2023,19,8,2023,CUST455,North,OfficeSupplies,Binders,Binder A,4,95,380,42.01
2848,17-10-2023,17,10,2023,CUST110,West,OfficeSupplies,Binders,Binder B,1,645,645,152.21
2849,22-02-2023,22,2,2023,CUST467,South,Technology,Phones,Phone A,4,896,3584,826.67
2850,15-04-2023,15,4,2023,CUST150,East,OfficeSupplies,Binders,Binder B,2,720,1440,109.57
2851,16-06-2023,16,6,2023,CUST201,North,Technology,Phones,Phone B,6,727,4362,833.45
2852,27-08-2023,27,8,2023,CUST007,East,Furniture,Bookcases,Bookcase B,5,788,3940,805.55
2853,06-02-2023,6,2,2023,CUST487,West,Furniture,Bookcases,Bookcase A,3,169,507,28.91
2854,11-07-2023,11,7,2023,CUST218,West,Technology,Phones,Phone C,6,578,3468,185.39
2855,10-06-2023,10,6,2023,CUST066,West,Technology,Laptops,Laptop A,4,704,2816,266.73
2856,21-07-2023,21,7,2023,CUST408,West,OfficeSupplies,Binders,Binder A,8,648,5184,948.1
2857,18-03-2023,18,3,2023,CUST089,West,Technology,Phones,Phone B,2,769,1538,150.15
2858,13-07-2023,13,7,2023,CUST176,North,OfficeSupplies,Art,Art A,1,574,574,41.7
2859,28-01-2023,28,1,2023,CUST035,North,OfficeSupplies,Binders,Binder A,9,641,5769,1139.23
2860,11-02-2023,11,2,2023,CUST085,East,Technology,Phones,Phone B,9,704,6336,1264.16
2861,21-11-2023,21,11,2023,CUST105,South,Technology,Laptops,Laptop A,6,324,1944,215.51
2862,12-03-2023,12,3,2023,CUST056,North,OfficeSupplies,Art,Art B,7,240,1680,235.06
2863,15-04-2023,15,4,2023,CUST390,North,Technology,Laptops,Laptop A,7,166,1162,290.32
2864,01-03-2023,1,3,2023,CUST381,East,Furniture,Chairs,Chair B,1,229,229,18.77
2865,11-03-2023,11,3,2023,CUST293,North,Technology,Laptops,Laptop B,2,173,346,54.95
2866,14-01-2023,14,1,2023,CUST164,East,Technology,Phones,Phone A,4,761,3044,688.73
2867,03-06-2023,3,6,2023,CUST036,South,Technology,Laptops,Laptop B,5,32,160,33.81
2868,27-07-2023,27,7,2023,CUST470,North,Technology,Accessories,Accessory A,3,108,324,26.37
2869,11-04-2023,11,4,2023,CUST029,West,OfficeSupplies,Art,Art A,2,526,1052,64.12
